id,hip,hd,hr,gl,bf,proper,rarad,decrad,mag,ci
31201,31278,46487,2395,,,,1.71754375278136,-0.021295696006758,5.09,-0.132
35601,35699,57423,2795,,56    Gem,,1.92836070376472,0.356809147012335,5.09,1.528
36013,36114,59219,2862,,,,1.94763126868342,-0.890440474654911,5.09,1.038
38913,39023,65699,3123,,12    Pup,,2.09044742597515,-0.40684315834171,5.09,1.111
40206,40321,69081,3240,,,,2.15535894263243,-0.633943387296759,5.09,-0.184
43290,43413,75821,3527,,,,2.3149946969175,-0.812087507102606,5.09,-0.205
46150,46283,81848,3753,,,,2.47094740512133,-0.931637711821561,5.09,-0.102
47829,47965,84335,3870,,,,2.55921003709054,0.997072918990038,5.09,1.594
48088,48224,85355,3898,,,,2.57415316398483,-0.798186813818551,5.09,-0.098
55432,55597,99103,,,,,2.98170727070516,-1.13367362805163,5.09,-0.061
59637,59819,106661,4663,,6    Com,,3.21141948469994,0.260037836305069,5.09,0.068
77424,77660,141851,5895,,36    Ser,,4.15065427761506,-0.053939340128188,5.09,0.135
79062,79302,145250,6017,,,,4.23693780659396,-0.513409896671636,5.09,1.131
86924,87194,162211,6644,,87    Her,,4.66360316231421,0.447203419359705,5.09,1.141
89759,90037,168592,6862,,,,4.80973321743179,-0.674690072671445,5.09,1.498
98604,98920,190608,7679,,16Eta Sge,,5.25849467651284,0.34891000284834,5.09,1.058
106656,106999,206330,8284,,75    Cyg,,5.67312700590663,0.755270978132841,5.09,1.601
107679,108022,208057,8356,,16    Peg,,5.72931727388132,0.452479044423203,5.09,-0.155
108756,109102,209945,8424,,,,5.78590859536181,0.785648587410416,5.09,1.568
109912,110256,210967,8481,,Eps Oct,,5.84696302085867,-1.40393843277881,5.09,1.276
113428,113788,217782,8766,Gl 886.1A,2    And,,6.03275741458804,0.746264295650895,5.09,0.094
115079,115444,220363,8893,,66    Peg,,6.12207455515432,0.214918276476472,5.09,1.315
116653,117020,222764,8991,,77    Peg,,6.2106348241365,0.180319322601641,5.09,1.692
13741,13775,18296,873,,21    Per,,0.773564992112015,0.557357258428142,5.1,-0.007
15698,15737,20893,1015,,63Tau2Ari,,0.884681465028681,0.362017395772594,5.1,1.231
19412,19461,25007,1230,,,,1.09103286818675,1.40845769026359,5.1,0.589
20470,20522,27820,1381,,66    Tau,,1.15132282730644,0.165125034899046,5.1,0.074
27465,27534,39844,2064,,Eps Dor,,1.52669335049155,-1.16764598402476,5.1,-0.128
57440,57613,102620,4532,,,,3.09251145034865,-0.466871685637185,5.1,1.594
64598,64803,115310,5006,,,,3.47706902777342,-0.549886862092375,5.1,0.959
70177,70400,126248,5392,,,,3.77073620296454,0.101580441313561,5.1,0.124
78244,78481,143666,5966,,5    Her,,4.19419483380703,0.310989698655754,5.1,0.992
81878,82129,150549,6204,,,,4.39241232219781,-1.17128506089876,5.1,-0.08
84903,85162,157243,6460,,,,4.55626117056638,-0.7707823490286,5.1,-0.052
88621,88899,166230,6794,,101    Her,,4.75113988345912,0.349855308033809,5.1,0.176
94590,94885,180972,7319,,23    Aql,,5.05509130781426,0.018939072066785,5.1,1.143
106601,106944,206067,8277,,25    Aqr,,5.67037589682686,0.039157480407853,5.1,1.034
107039,107382,206834,8311,,46    Cap,,5.69415518177871,-0.158518279994969,5.1,1.108
113201,113561,217476,8752,,,,6.02175695028168,0.993884264918508,5.1,1.011
117321,117689,223647,9032,,Gam1Oct,,6.24876342139186,-1.43149842902723,5.1,0.934
6946,6960,9132,433,,48    Cet,,0.390963399315404,-0.37750317840375,5.11,0.028
18168,18213,24626,1214,,,,1.01948628905409,-0.606192942361163,5.11,-0.133
23886,23941,33256,1673,Gl 189.2,68    Eri,,1.34708141546698,-0.07777548898822,5.11,0.455
33017,33104,49340,2511,,43    Cam,,1.80512450116802,1.20232781467473,5.11,-0.114
35309,35406,57219,2790,,,,1.91391254842485,-0.641281700714939,5.11,-0.17
48693,48833,86146,3928,NN 3574,19    LMi,,2.60789105526522,0.71655598101937,5.11,0.481
54302,54461,96919,4338,,,,2.91717255910863,-1.08118215988498,5.11,0.195
65330,65535,116713,5058,,,,3.51740109991168,-0.69385751688214,5.11,1.181
77746,77982,141767,5891,,Kap TrA,,4.16912675045135,-1.1973482489809,5.11,1.108
89912,90191,169702,6903,,2Mu  Lyr,,4.81811151700429,0.689531393559349,5.11,0.047
91589,91875,172777,7021,,Lam CrA,,4.90342556951174,-0.668870231684609,5.11,0.075
93788,94083,180777,7312,Gl 748.1,59    Dra,,5.0141693892064,1.3362328379406,5.11,0.308
101654,101983,196378,7875,Gl 794.2,Phi2Pav,,5.41069876674413,-1.0567775282369,5.11,0.544
102362,102693,197937,7943,Gl 808.1,Iot Mic,,5.44754362279802,-0.767744923385669,5.11,0.361
107972,108317,208816,8383,,,,5.74497985900101,1.11047545995103,5.11,1.547
109627,109973,211202,8488,,Mu 2Gru,,5.83133123876857,-0.726532135001366,5.11,0.93
111443,111795,214665,8621,,,,5.92814880971915,0.99127077164376,5.11,1.537
111888,112242,215373,8656,,13    Lac,,5.95197130463143,0.729883334929919,5.11,0.96
8863,8882,11753,558,,Phi Phe,,0.499021650104517,-0.741711697216724,5.12,-0.06
14206,14240,19319,934,,Mu  Hor,,0.801168756312643,-1.04262086429028,5.12,0.349
23739,23794,32964,1657,,66    Eri,,1.33849682933303,-0.081247924,5.12,-0.059
34578,34670,55526,2719,NN 3434,,,1.87968241765856,-0.854026224296823,5.12,1.251
35611,35710,57264,2793,,65    Aur,,1.92878014526997,0.641593227339975,5.12,1.082
37557,37664,62713,3002,,,,2.02326596811578,-0.714428637781569,5.12,1.104
38264,38373,63975,3059,,13Zet CMi,,2.05817869037588,0.030837671647876,5.12,-0.116
45374,45505,80108,3692,,,,2.42768287525016,-0.772582813317226,5.12,1.636
46780,46914,82984,3817,,,,2.5034236447682,-0.855299852541891,5.12,-0.114
52202,52353,92424,4178,,38    UMa,,2.80101255464703,1.14696545171338,5.12,1.207
53107,53261,94247,4246,,44    UMa,,2.85175744214298,0.95269021099964,5.12,1.355
56083,56250,100262,4442,,Omi2Cen,,3.01860537144431,-1.0387440065778,5.12,0.432
61275,61468,109536,4794,,,,3.29762159232662,-0.715967999912479,5.12,0.224
62161,62356,111067,4851,,27    Com,,3.34512426438602,0.289335296704616,5.12,1.346
86529,86796,160691,6585,Gl 691,Mu  Ara,,4.64320908813677,-0.904674887660239,5.12,0.694
89657,89935,168914,6877,,107    Her,,4.804092928109,0.503875747578624,5.12,0.212
90524,90806,170680,6944,,,,4.84956433690005,-0.321187662086246,5.12,0.016
90823,91105,171391,6970,,,,4.86527924488078,-0.191588391802829,5.12,0.926
95652,95951,183914,7418,,6Bet2Cyg,,5.10838931327867,0.488086150427227,5.12,-0.095
96026,96327,184492,7430,,37    Aql,,5.12743243243362,-0.184314514960431,5.12,1.122
97365,97675,187691,7560,Gl 768.1A,54Omi Aql,,5.1968371259052,0.181788728924791,5.12,0.563
101151,101477,195569,7846,,Nu  Mic,,5.38398218684477,-0.776951608164091,5.12,0.999
110045,110391,212010,8516,,47    Aqr,,5.85380294894363,-0.376960223560629,5.12,1.057
113500,113860,217792,8767,Gl 886.2,Pi  PsA,,6.03664348310554,-0.606491649529911,5.12,0.305
145,145,224926,9087,,29    Psc,,0.007959311760624,-0.052839908817268,5.13,-0.128
1156,1158,1014,46,,,,0.063095677117232,-0.135795901885983,5.13,1.601
6048,6061,7804,378,,89    Psc,,0.339463327662487,0.063084332037825,5.13,0.071
11449,11477,15427,724,,Phi For,,0.645895509337417,-0.590113953834994,5.13,0.089
15851,15890,20797,1009,,,,0.893067481555322,1.12723828751475,5.13,2.038
26156,26221,37022,1895,,41The1Ori,,1.4629106529725,-0.094067938485251,5.13,0.02
40728,40843,69897,3262,Gl 303,18Chi Cnc,,2.1819423832984,0.475038598600403,5.13,0.487
41209,41325,71115,3306,,,,2.20746098570881,0.132025529029146,5.13,0.934
56163,56332,100393,4449,,,,3.02335628487482,-0.542574442466796,5.13,1.581
68818,69038,123657,5299,,,,3.69978918460064,0.765404585545179,5.13,1.493
73598,73826,133340,5607,,,,3.9502008984159,-0.716758478633798,5.13,1.011
76027,76259,138688,5775,,36    Lib,,4.07805772628242,-0.489512201389771,5.13,1.306
79412,79653,145842,6045,,The Nor,,4.25535457617258,-0.826797743436089,5.13,-0.114
84629,84887,157198,6457,,70    Her,,4.54179810172563,0.427595807975516,5.13,0
94007,94302,180006,7295,,53    Dra,,5.02513372803537,0.992380468217452,5.13,1.008
103708,104043,199532,8021,,Alp Oct,,5.51837014568516,-1.34431833754176,5.13,0.49
117866,118234,224554,9069,,Pi  Phe,,6.27851343645995,-0.92058799579323,5.13,1.121
2894,2900,3346,152,,,,0.160457541142068,0.776472319721427,5.14,1.587
5786,5799,7439,366,Gl 54.2A,37    Cet,,0.324634083229439,-0.138279394724127,5.14,0.448
16281,16322,21686,1061,,4    Tau,,0.918077296247783,0.197858240867159,5.14,-0.041
17844,17886,23848,1177,,42    Per,,1.00157841405527,0.577553571726359,5.14,0.057
25365,25429,36189,1836,,Lam Dor,,1.42384484829776,-1.02821745018904,5.14,0.986
28620,28691,41040,2130,,64    Ori,,1.58587640415194,0.343665120273919,5.14,-0.097
32679,32765,50223,2548,Gl 249.1,,,1.78857099524413,-0.813577552352251,5.14,0.46
32778,32864,48879,2490,,42    Cam,,1.79311408445171,1.17935273128908,5.14,-0.152
33692,33779,53047,2652,,,,1.8363403550053,-0.89714434548552,5.14,1.652
33944,34033,52960,2649,,,,1.84845435188497,0.191145258794067,5.14,1.391
34017,34105,54118,2683,,,,1.85138166420896,-0.990469538099596,5.14,-0.032
36982,37088,61064,2927,,25    Mon,,1.99525248738711,-0.071750125447973,5.14,0.442
37908,38016,62898,3013,,80Pi  Gem,,2.03987724705728,0.583213934481135,5.14,1.635
38807,38917,65685,3121,,,,2.0850665635375,-0.795480380943897,5.14,1.263
39456,39567,66664,3163,,8    Cnc,,2.11653818277386,0.22895604798236,5.14,0.018
40170,40285,69144,3244,,,,2.15374772963746,-0.820158629364827,5.14,-0.139
52590,52742,93563,4221,,,,2.82288697554956,-0.990599876604291,5.14,-0.08
55833,56000,99803,4423,,,,3.00451790680237,-0.744805343019101,5.14,-0.028
56487,56656,101021,4475,,,,3.04128483505862,-1.06959784161134,5.14,1.105
59322,59504,106112,4646,,,,3.1948193256952,1.35465896505975,5.14,0.358
60036,60221,107418,4699,,,,3.23291066207611,-0.236766549334315,5.14,1.048
64701,64906,115735,5023,,21    CVn,,3.48298784967729,0.86711556681964,5.14,-0.049
69789,70012,125454,5366,,102Ups Vir,,3.7504565635754,-0.03954075181143,5.14,1.023
76075,76307,139153,5800,,6Mu  CrB,,4.08079173098566,0.680854112094925,5.14,1.65
77869,78105,142629,5925,,Xi 1Lup,,4.17522719962449,-0.59282087110242,5.14,0.129
84368,84626,156349,6424,,39Omi Oph,,4.52917900136299,-0.423886396219005,5.14,1.046
92870,93163,175329,7127,,Ome Pav,,4.96811765392616,-1.05069780158373,5.14,1.355
94182,94477,179761,7287,,21    Aql,,5.03401700319452,0.04003274655332,5.14,-0.071
95202,95498,182762,7385,,4    Vul,,5.08535128300869,0.345546661308625,5.14,0.999
97559,97870,188665,7608,,23    Cyg,,5.20670798683033,1.00397415409794,5.14,-0.125
99799,100122,193370,7770,,35    Cyg,,5.31736880824212,0.610564605375241,5.14,0.66
101826,102157,196519,7881,,Ups Pav,,5.41903411712444,-1.1651937074444,5.14,-0.061
5532,5544,7034,349,,82    Psc,,0.310288136935586,0.548465114097215,5.15,0.261
9439,9459,12524,602,,Chi Phe,,0.531044335005934,-0.780397949730198,5.15,1.471
11756,11784,15656,736,,14    Tri,,0.663673358581643,0.630888897980261,5.15,1.472
29822,29895,43827,2260,,,,1.6480070641968,-0.293492964188124,5.15,1.293
37838,37946,62647,2999,,,,2.03616487127173,0.654802052749199,5.15,1.588
42715,42834,74753,3476,,,,2.28494679498054,-0.869571935162634,5.15,-0.197
43408,43531,75506,3508,,35    Lyn,,2.32105766992115,0.763173189679217,5.15,0.971
44728,44857,77800,3609,,11Sig1UMa,,2.39281147188826,1.16715812724467,5.15,1.514
47519,47654,83506,3839,,27    UMa,,2.54361542292983,1.2610460808413,5.15,1.029
49942,50083,88981,4025,,,,2.67694691883188,-1.1584240898836,5.15,0.217
54201,54360,96616,4327,,,,2.9115515733713,-0.744185375822476,5.15,0.029
56585,56754,101189,4487,,,,3.04613300818893,-1.07907709304997,5.15,-0.04
58628,58803,104731,4600,NN 3701,,,3.157555395772,-0.740614000389685,5.15,0.417
60135,60320,107566,4703,,Zet2Mus,,3.23812160306496,-1.17848305389337,5.15,0.195
63875,64078,114038,4955,,49    Vir,,3.43784863401179,-0.187455482910826,5.15,1.138
67032,67244,119921,5174,,,,3.6082030486465,-0.632715583843764,5.15,-0.007
71971,72197,129926,5497,Gl 561.1A,54    Hya,,3.86591079018865,-0.444067273879959,5.15,0.315
72377,72603,130819,5530,Gl 563.4,8Alp1Lib,,3.88635259468669,-0.279204452788581,5.15,0.401
74377,74605,136064,5691,Gl 580.2,,,3.99085042171936,1.17542204616441,5.15,0.55
74479,74707,135345,5667,,,,3.99709672866797,-0.724157264591227,5.15,0.564
75532,75761,137898,5746,,10    Ser,,4.05194454086358,0.032150381738325,5.15,0.245
81823,82073,151217,6228,,43    Her,,4.38876793867538,0.149794911740151,5.15,1.535
98114,98425,189687,7647,,25    Cyg,,5.23563834539269,0.64652031381892,5.15,-0.133
101607,101936,196758,7897,,1    Aqr,,5.4079675133833,0.008490060331934,5.15,1.06
101655,101984,196777,7900,,15Ups Cap,,5.41073485776619,-0.316579318570491,5.15,1.647
102200,102531,197963,7947,,12Gam1Del,,5.4395268932307,0.281419219947709,5.15,0.495
114158,114520,218918,8826,,59    Peg,,6.07259602517871,0.152194727772963,5.15,0.139
1682,1686,1671,82,,27Rho And,,0.092157740004212,0.66267713599954,5.16,0.442
11034,11060,14489,685,,9    Per,,0.621150632271631,0.974690524518782,5.16,0.369
13683,13717,18331,875,,,,0.770666440442206,-0.064792204262044,5.16,0.084
15366,15404,20365,987,,29    Per,,0.866682067355874,0.876542296227961,5.16,-0.073
27552,27621,39640,2049,,,,1.5310333566593,-0.909471397313115,5.16,0.96
31010,31084,46184,2379,,,,1.7077351649324,-0.216280374066785,5.16,1.262
38273,38382,64096,3064,Gl 291A,9    Pup,,2.05849249884485,-0.242566359101372,5.16,0.6
40314,40429,69863,3260,,,,2.16100401014243,-1.09808512651211,5.16,0.086
44819,44946,78515,3627,,77Xi  Cnc,,2.39703036463783,0.384765609305169,5.16,0.97
51665,51814,91480,4141,,37    UMa,,2.77141272595159,0.996279954250615,5.16,0.349
67713,67929,121299,5232,,90    Vir,,3.64207648865298,-0.02623447529685,5.16,1.093
73548,73776,132905,5593,,Eta Cir,,3.9479427129896,-1.11755788127127,5.16,0.935
75301,75530,137471,5739,,9Tau1Ser,,4.03952069425482,0.269270026416814,5.16,1.65
76011,76243,138764,5780,,,,4.07727192609748,-0.16028084652289,5.16,-0.09
90605,90887,170642,6942,,,,4.85356614062988,-0.692965539885428,5.16,0.079
105229,105570,203562,8178,,10Bet Equ,,5.59767905590024,0.118876826996344,5.16,0.064
106752,107095,206301,8283,,42    Cap,,5.67907314706869,-0.245177055878251,5.16,0.672
112575,112935,216385,8697,Wo 9801A,49Sig Peg,,5.98822981292589,0.171664728774789,5.16,0.487
2375,2381,2696,118,,,,0.13254724774874,-0.415173342375879,5.17,0.128
3899,3909,4813,235,Gl 37,19Phi2Cet,,0.218718356229659,-0.185778528698246,5.17,0.514
5325,5336,6582,321,Gl 53A,30Mu  Cas,,0.29779075758043,0.958540767052196,5.17,0.704
12241,12273,15920,743,,,,0.689555678027405,1.27091824510534,5.17,0.896
12799,12832,17093,812,,38    Ari,,0.719772312470554,0.217219506682491,5.17,0.234
20455,20507,27861,1383,,42Xi  Eri,,1.15052485017624,-0.0653707885545,5.17,0.072
38103,38211,63697,3044,,6    Pup,,2.04939467395624,-0.300692439491654,5.17,1.282
43966,44093,77140,3588,,,,2.35127680165097,-0.824400821987751,5.17,0.268
44016,44143,77370,3598,Gl 333.1,,,2.353596790259,-1.0312053085551,5.17,0.417
58014,58188,103632,4567,,30Eta Crt,,3.12420879839186,-0.299338428126444,5.17,-0.022
58973,59151,105340,4617,,,,3.17577450982666,-1.31540262599726,5.17,1.278
60328,60514,107966,4717,,13    Com,,3.24765950644559,0.455506599342716,5.17,0.082
61717,61910,110317,4821,,,,3.32164914769244,-0.227135422569394,5.17,0.432
63008,63210,112409,4913,,,,3.39061937487784,-0.893586794682136,5.17,-0.066
87292,87563,163217,6677,,90    Her,,4.6831566280064,0.698270618331479,5.17,1.166
93520,93815,177171,7213,,Rho Tel,,5.00181855736127,-0.9135212139219,5.17,0.532
95152,95447,182572,7373,Gl 759,31    Aql,,5.0831398871368,0.20846937728242,5.17,0.761
95260,95556,183056,7395,,4    Cyg,,5.08829844801745,0.633866865354496,5.17,-0.12
96156,96459,185351,7468,,,,5.13403139453055,0.780073790528176,5.17,0.928
103750,104085,200365,8055,,Mu  Ind,,5.52063952037396,-0.955167064915949,5.17,1.201
104625,104963,202320,8127,,28Phi Cap,,5.56599311186222,-0.360440090023477,5.17,1.161
117262,117629,223640,9031,,108    Aqr,,6.24546708440384,-0.330027156019461,5.17,-0.122
118869,,114379,4969,Gl 501B,42Alp Com,,3.44695264311011,0.30593835959755,5.17,0
1704,1708,1737,84,,Iot Scl,,0.093898381142627,-0.505822052267158,5.18,1.006
2220,2225,2421,104,,,,0.123164552622672,0.774829355683051,5.18,0.043
8001,8016,10250,480,,42    Cas,,0.449114926312118,1.2325955982233,5.18,-0.022
19123,19171,25823,1268,,41    Tau,,1.07602536278109,0.48170918330434,5.18,-0.124
22780,22833,31283,1569,,6    Ori,,1.28622744811028,0.19942143320091,5.18,0.121
24140,24197,33554,1684,,,,1.36001606977734,0.28004982410196,5.18,1.525
25853,25918,37763,1953,,Gam Men,,1.44809570371542,-1.33240117430056,5.18,1.13
26575,26640,37438,1928,,125    Tau,,1.48238073060667,0.451989504799727,5.18,-0.15
27138,27204,38666,1996,,Mu  Col,,1.5097021406878,-0.563853658567473,5.18,-0.274
33595,33682,53501,2662,NN 3422,,,1.83190937462768,-1.18536553953144,5.18,1.396
35853,35951,58343,2825,,,,1.94023799574143,-0.282769041787115,5.18,-0.035
40828,40943,70556,3283,,,,2.18755529593358,-0.636769006900053,5.18,-0.187
41179,41296,71510,3330,,,,2.20575660625683,-0.90281370690069,5.18,-0.164
42385,42504,74146,3442,,,,2.2687540351089,-0.925979713368484,5.18,-0.147
45201,45333,79028,3648,Gl 337.1,16    UMa,,2.41877516320822,1.07203912830909,5.18,0.605
52318,52469,92787,4191,,,,2.80801375990759,0.806409779655726,5.18,0.324
54974,55137,98118,4371,,75    Leo,,2.95523514240796,0.035090818435155,5.18,1.511
55613,55779,99453,4413,NN 3663,,,2.99203107862407,-1.11653031743683,5.18,0.495
69151,69373,124730,5334,,,,3.71784497195833,1.21182657487812,5.18,1.595
72809,73036,131342,5546,,,,3.90769287307974,-1.04919008977937,5.18,1.161
92356,92646,174295,7087,,Kap Tel,,4.9421636462466,-0.909445173284338,5.18,0.962
96359,96665,185507,7474,,44Sig Aql,,5.14520455123609,0.094208914647876,5.18,-0.001
97319,97630,187849,7566,,19    Cyg,,5.19482661862814,0.6758337112837,5.18,1.665
99534,99853,192713,7741,,22    Vul,,5.30363662284038,0.410307806717958,5.18,1.016
100934,101260,196502,7879,,73    Dra,,5.37346170279881,1.30820489632289,5.18,0.1
106887,107230,207130,8324,,,,5.68570821970744,1.26222357812362,5.18,1.063
116948,117315,223145,9006,,Sig Phe,,6.22762512736656,-0.87661711056546,5.18,-0.164
11046,11072,14802,695,Gl 97,Kap For,,0.621957971399026,-0.41567330522905,5.19,0.608
11193,11220,14770,694,,64    And,,0.630129911016175,0.87277887674536,5.19,0.979
23785,23840,33684,1695,,,,1.34201409023445,-1.10653313992435,5.19,1.646
28673,28744,41335,2142,,,,1.58923146940475,-0.117093116435269,5.19,-0.066
30644,30717,45416,2334,,,,1.68960680302147,0.00522283202513,5.19,1.186
38960,39070,66342,3153,,,,2.09276206767739,-1.05744369991312,5.19,1.758
42306,42425,74405,3460,,The Vol,,2.2649384519112,-1.22848044512654,5.19,0.013
43229,43352,75605,3512,,,,2.31194311209657,-0.572128093550115,5.19,0.876
51217,51362,90882,4116,,29Del Sex,,2.74661753069401,-0.047805929294469,5.19,-0.05
56414,56583,100696,4461,,2    Dra,,3.03706775666735,1.2099137669607,5.19,0.974
64587,64792,115383,5011,Gl 504,59    Vir,,3.47658810768538,0.16448255972227,5.19,0.585
73717,73945,133774,5622,,21Nu  Lib,,3.95590488944422,-0.28373499656546,5.19,1.589
77041,77277,141653,5886,,,,4.13061095384788,1.09256837950553,5.19,0.062
80629,80874,148291,6125,,,,4.32327994982257,-1.07570755736655,5.19,1.236
85053,85312,157457,6468,,Kap Ara,,4.56403878125491,-0.883721455573419,5.19,1.055
99419,99738,192518,7731,,21    Vul,,5.29813079069018,0.50081903957305,5.19,0.191
102962,103294,199253,8011,,17    Del,,5.47863866785318,0.239485979156236,5.19,1.119
104930,105268,203467,8171,,6    Cep,,5.58230587049968,1.13222746325655,5.19,-0.045
111445,111797,214734,8627,,30    Cep,,5.92823288379141,1.10975838781919,5.19,0.083
115040,115404,220278,8890,,97    Aqr,,6.12022758254465,-0.26248595805327,5.19,0.203
2349,2355,2628,114,,28    And,,0.131435011867343,0.519262620355957,5.2,0.271
2756,2762,3196,142,Gl 23A,13    Cet,,0.153798322273613,-0.062707000101054,5.2,0.567
19899,19949,26764,1314,,,,1.12014468626386,0.935702410732396,5.2,0.052
21243,21296,29064,1451,,47    Eri,,1.19639619491676,-0.143664200826952,5.2,1.708
27902,27971,39220,2027,,31    Cam,,1.54882163084239,1.04524919020786,5.2,0.01
29577,29650,43042,2220,NN 3390,71    Ori,,1.63558294489775,0.334343091734832,5.2,0.43
30859,30932,46355,2389,,,,1.69940654263133,-0.99226795209849,5.2,1.087
32019,32104,48097,2466,,26    Gem,,1.75582497567574,0.307968634870615,5.2,0.063
33839,33927,52497,2630,,42Ome Gem,,1.84312447295907,0.422639254031527,5.2,0.953
33993,34081,53704,2666,,,,1.85025243147949,-0.738924925732843,5.2,0.198
35053,35146,55280,2715,,18    Lyn,,1.90204242748961,1.04087015406054,5.2,1.081
36136,36238,58728,2846,,63    Gem,,1.95363178860547,0.374290175013687,5.2,0.455
39848,39961,68217,3204,,,,2.13627689579406,-0.770087663250164,5.2,-0.173
42421,42540,74067,3439,,,,2.27032315838245,-0.702737181053639,5.2,-0.027
42560,42679,74371,3456,,,,2.27742996371494,-0.792566472045598,5.2,0.171
56876,57047,101666,4503,,,,3.06188557998657,-0.567221596716405,5.2,1.475
60003,60189,107348,4696,,5Zet Crv,,3.23130596624311,-0.387740621491362,5.2,-0.09
63698,63901,113797,4943,,14    CVn,,3.42844049102101,0.624808648577526,5.2,-0.059
68051,68269,121847,5250,,47    Hya,,3.65872999333384,-0.435847960516861,5.2,-0.086
79955,80197,147749,6107,,20Nu 1CrB,,4.28634135416501,0.58990473638922,5.2,1.631
90162,90441,169985,6918,,59    Ser,,4.83110833500804,0.003422738117683,5.2,0.487
91939,92226,173540,7050,,Mu  CrA,,4.9207095752583,-0.705220647761625,5.2,0.781
92725,93017,176051,7162,Gl 738A,,,4.96121386413982,0.574235550620269,5.2,0.594
93622,93917,178449,7261,,17    Lyr,,5.00659093356411,0.567262343871995,5.2,0.367
103839,104174,200763,8076,,,,5.52576172759086,-0.564467712450345,5.2,1.104
103879,104214,201091,8085,Gl 820A,61    Cyg,,5.52784016431586,0.676304880439056,5.2,1.069
114764,115126,219834,8866,Gl 894.2A,94    Aqr,,6.10477367276678,-0.234896037439107,5.2,0.787
5289,5300,6767,331,,Ups Phe,,0.295822127163094,-0.724083280993611,5.21,0.159
5725,5737,7344,361,,86Zet Psc,,0.321713994386774,0.132214864533021,5.21,0.32
12451,12484,16920,802,,Zet Hor,,0.701011419718415,-0.952075560712935,5.21,0.411
19157,19205,25867,1269,,42Psi Tau,,1.07777444613484,0.506168162863862,5.21,0.359
28224,28296,40446,2103,,60    Ori,,1.56567464765354,0.009651311235079,5.21,0.009
30384,30457,44951,2305,,,,1.67626662907829,-0.20123799514463,5.21,1.23
30606,30679,44708,2293,,5    Lyn,,1.68779708783499,1.01957612891448,5.21,1.538
31979,32064,48217,2469,,,,1.75379312531768,-0.160003697496116,5.21,1.525
55590,55756,99322,4409,,,,2.99101932493393,-0.629419174993243,5.21,0.979
64520,64725,115202,5001,Gl 503.3,57    Vir,,3.47311503043559,-0.348072808830345,5.21,1.011
65890,66098,117818,5100,,76    Vir,,3.54724158082083,-0.177412716308639,5.21,0.964
77342,77578,141680,5888,,34Ome Ser,,4.14643301599909,0.038336315902603,5.21,1.019
84820,85079,157042,6451,,Iot Ara,,4.55211517547483,-0.828476319885696,5.21,-0.097
111099,111449,213845,8592,Gl 863.2,59Ups Aqr,,5.91096678353727,-0.361426546099055,5.21,0.446
3497,3505,4247,197,Gl 31.3,,,0.195214986231511,-0.384079514519866,5.22,0.35
9741,9763,12339,592,,49    Cas,,0.547711273885608,1.32845841378967,5.22,0.954
13840,13874,18543,892,,,,0.779731430511645,-0.048570362838564,5.22,0.014
19749,19799,26793,1315,,,,1.11091909729274,0.174732004859117,5.22,-0.085
21494,21547,29391,1474,,51    Eri,,1.21126808968626,-0.043171560713486,5.22,0.283
23679,23734,32343,1622,,11    Cam,,1.33579182168543,1.02926206062942,5.22,-0.08
24987,25048,34759,1749,,20Rho Aur,,1.40414741529246,0.729627432295661,5.22,-0.129
31045,31119,46089,2375,,,,1.70957172203728,0.201487996580905,5.22,0.185
32476,32562,48781,2487,,57Psi6Aur,,1.77875068028872,0.851537002495656,5.22,1.131
33790,33878,52666,2639,,,,1.84105943231685,-0.099868879868525,5.22,1.687
36163,36265,58923,2851,,5Eta CMi,,1.95491963561635,0.121160196409319,5.22,0.221
37912,38020,63578,3037,,,,2.03996320555633,-0.813471609751489,5.22,-0.151
38951,39061,65925,3140,,,,2.09209558872342,-0.685861055957881,5.22,0.4
43844,43970,76543,3561,,62Omi1Cnc,,2.3441916134499,0.267432649095294,5.22,0.149
54607,54767,97583,4355,,,,2.93544331605216,-1.11997376150133,5.22,-0.082
55664,55831,99556,4415,,,,2.99581594131485,-1.06666088449027,5.22,-0.077
58509,58684,104513,4594,,67    UMa,,3.15081827835536,0.751287455709092,5.22,0.283
62074,62267,110951,4847,,32    Vir,,3.34063716105901,0.133924799168016,5.22,0.322
69813,70035,125158,5349,,,,3.75184756707828,-1.06941509864012,5.22,0.281
72064,72290,129893,5495,,,,3.87036216038794,-0.914264859112934,5.22,0.984
81965,82216,151525,6234,,45    Her,,4.39724203633896,0.091572991602834,5.22,-0.001
92102,92390,174116,7078,NN 4080,29    Sgr,,4.92910841979342,-0.354732165984464,5.22,1.404
92117,92405,174602,7102,,9Nu 2Lyr,,4.93004011412672,0.568123130705531,5.22,0.1
94965,95260,182255,7358,,3    Vul,,5.07388185661133,0.458365403336319,5.22,-0.119
98272,98583,190544,7676,,64    Dra,,5.24242638163618,1.1313394238561,5.22,1.598
105752,106093,204771,8228,,71    Cyg,,5.62628252011047,0.812286436925547,5.22,0.965
115711,116076,221345,8930,,14    And,,6.15791175660991,0.684800842952116,5.22,1.029
6301,6315,8126,389,,91    Psc,,0.353965176276752,0.501576333350197,5.23,1.396
10282,10306,13555,646,GJ 1043,17Eta Ari,,0.579455028292944,0.370201665654265,5.23,0.457
14420,14456,19349,935,,,,0.814013726038923,-0.106265325772316,5.23,1.575
