id,hip,hd,hr,gl,bf,proper,rarad,decrad,mag,ci
12744,12777,16895,799,Gl 107A,13The Per,,6.20484955533392,0.922223711585476,4.1,0.514
38057,38164,63922,3055,,,,4.87778991197752,-0.905671842856919,4.1,-0.16
90288,90568,169767,6905,,Zet Tel,,5.80323068848635,0.322258234645049,4.1,0.995
93865,94160,178345,7259,,Bet CrA,,4.24716718409391,0.261349351982911,4.1,1.163
12452,12486,16815,794,,Iot Eri,,4.3468679290677,0.42276286863581,4.11,1.006
33956,34045,53244,2657,,23Gam CMa,,5.8059455146064,-0.273100051640841,4.11,-0.112
42193,42312,73634,3426,,,,3.75387940790708,0.851537002495656,4.11,0.109
48219,48356,85444,3903,,39Ups1Hya,,4.47006719656465,-0.448791998648322,4.11,0.918
51690,51839,92305,4174,,Gam Cha,,4.83978737023308,-0.741306463335404,4.11,1.58
57266,57439,102350,4522,,,,1.78107193481433,0.175510295663859,4.11,0.895
76206,76440,138538,5771,,Eps TrA,,0.289633505082154,-0.92313117926606,4.11,1.161
93819,94114,178253,7254,,Alp CrA,,4.48452795941571,-0.518347142242482,4.11,0.042
113278,113638,217364,8747,,Zet Gru,,5.23310953454061,0.677000390687528,4.11,0.96
12360,12394,16978,806,,Eps Hyi,,4.48064017761435,0.32317131675724,4.12,-0.061
19762,19812,26630,1303,,51Mu  Per,,2.01307175475788,-1.06401952681152,4.12,0.935
28543,28614,40932,2124,,61Mu  Ori,,5.52063952037396,-0.577124305453446,4.12,0.17
58773,58948,104979,4608,NN 3703,9Omi Vir,,2.89726384572261,-1.42383821153548,4.12,0.967
97721,98032,188114,7581,,Iot Sgr,,1.31527610724312,0.922969425264594,4.12,1.063
102647,102978,198542,7980,,18Ome Cap,,3.54029188156949,0.159217507650144,4.12,1.633
110696,111043,213080,8560,,Del2Gru,,4.58785040970388,0.534404832165735,4.12,1.57
25184,25247,35369,1784,,29    Ori,,5.52686447668106,-0.009493627597256,4.13,0.943
30810,30883,45542,2343,,18Nu  Gem,,5.83155574710626,-0.536316396550393,4.13,-0.115
77617,77853,142198,5908,,46The Lib,,0.994082176113387,-1.15176188781124,4.13,1.003
102154,102485,197692,7936,Gl 805,16Psi Cap,,2.15535894263243,1.31267401870937,4.13,0.426
112050,112405,214846,8630,,Bet Oct,,4.83443427510616,0.001907796377891,4.13,0.208
116405,116771,222368,8969,Gl 904,17Iot Psc,,0.339463327662487,0.748950868099205,4.13,0.507
16328,16369,21754,1066,,5    Tau,,3.24332118467053,1.07823592427038,4.14,1.112
17566,17608,23480,1156,,23    Tau,,3.76908245017688,-0.14680580863015,4.14,-0.051
42195,42313,73262,3410,,4Del Hya,,3.99756487426624,-0.984130033128456,4.14,0.003
58895,59072,105211,4616,Gl 455.2,Eta Cru,,4.45839912858383,0.510055551925543,4.14,0.353
75895,76127,138749,5778,,4The CrB,,5.16468338692892,0.691037617575791,4.14,-0.127
77923,78159,143107,5947,,13Eps CrB,,2.65945911960557,0.345477322797446,4.14,1.231
107011,107354,206901,8315,,10Kap Peg,,5.81988924014008,1.07477696122695,4.14,0.425
109591,109937,211388,8498,,1    Lac,,3.83806957077723,0.87132362577131,4.14,1.447
34677,34769,55185,2714,,22Del Mon,,2.26350569872462,-1.12370360921024,4.15,-0.005
84853,85112,157778,6484,,75Rho Her,,1.43873174406003,-0.084445274311558,4.15,-0.011
116439,116805,222439,8976,,19Kap And,,3.64425855769575,0.653157112588209,4.15,-0.071
28664,28734,41116,2134,,1    Gem,,2.30655817718528,-0.674313335960007,4.16,0.835
36263,36366,58946,2852,Gl 274A,62Rho Gem,,1.76683059750196,1.27642042917899,4.16,0.32
85081,85340,157792,6486,Gl 673.1,44    Oph,,5.4974406022925,-0.573785787629512,4.16,0.283
2592,2599,2905,130,,15Kap Cas,,5.27553666408498,-1.1687042914688,4.17,0.13
17833,17874,24160,1195,,,,4.54662479599662,-0.034189178599915,4.17,0.927
109657,110003,211391,8499,,43The Aqr,,5.51004938320457,-0.706888129806494,4.17,0.979
69205,69427,124294,5315,,98Kap Vir,,2.43015638332627,-0.856757907998634,4.18,1.323
69510,69732,125162,5351,NN 3837,19Lam Boo,,5.39974161294235,-0.155301917239131,4.18,0.087
81058,81304,149447,6166,,,,5.25770144247118,-0.730660317468714,4.18,1.535
109511,109857,211336,8494,NN 4266,23Eps Cep,,5.82198430683911,-0.835581121263679,4.18,0.278
111601,111954,214748,8628,,18Eps PsA,,5.71853160480403,-0.258691829057009,4.18,-0.105
67244,67457,120323,5192,,2    Cen,,0.680681933920415,-0.779110418536181,4.19,1.52
91756,92043,173667,7061,Gl 725.2,110    Her,,0.801168756312643,0.133924799168016,4.19,0.483
25749,25813,36267,1839,,32    Ori,,2.98879833358317,0.494466065471414,4.2,-0.143
38721,38835,65228,3102,,11    Pup,,4.04149895920093,0.789819667332663,4.2,0.718
51089,51233,90537,4100,,31Bet LMi,,2.21103688614381,0.470107268234719,4.2,0.908
80880,81126,149630,6168,,35Sig Her,,4.42842158458603,0.470325196256193,4.2,-0.013
112090,112447,215648,8665,Gl 872A,46Xi  Peg,,0.267490940371778,-1.2013232266328,4.2,0.502
112886,113246,216763,8720,,23Del PsA,,3.08274860009684,-0.3919549465551,4.2,0.952
16187,16228,21291,1035,,,,0.070457079186496,1.01512944957738,4.21,0.419
20583,20635,27934,1387,,65Kap1Tau,,0.208423470590592,-0.857961300485065,4.21,0.136
81830,82080,153751,6322,,22Eps UMi,,0.820584301170766,-1.02788466828269,4.21,0.897
100767,101093,195725,7850,,2The Cep,,0.236898830311926,-0.384525494104064,4.21,0.199
105519,105858,203608,8181,Gl 827,Gam Pav,,3.6051610419724,-1.02995614763271,4.21,0.494
13221,13254,17584,840,,16    Per,,3.32337177354463,-0.07887977625382,4.22,0.343
17609,17651,23754,1173,Gl 155,27Tau6Eri,,3.92668312371393,-1.16183121504294,4.22,0.434
38406,38518,64760,3090,,,,5.97057775829266,-0.393166565695937,4.22,-0.13
78678,78918,144294,5987,,The Lup,,5.80980692471896,-0.344861211597534,4.22,-0.184
80327,80569,148184,6118,,7Chi Oph,,1.92153228596336,-0.423132097187764,4.22,0.217
89630,89908,170000,6920,,43Phi Dra,,5.15187610263637,1.44010509607407,4.22,-0.093
91888,92175,173764,7063,,Bet Sct,,6.02317733660257,1.23151681533705,4.22,1.087
92319,92609,173948,7074,,Lam Pav,,3.81136046306907,-0.875409051753501,4.22,-0.15
92502,92791,175588,7139,,12Del2Lyr,,4.30976016069986,-0.900732641984924,4.22,1.575
102122,102453,197912,7942,,52    Cyg,,0.9159458907872,0.374642646220289,4.22,1.051
104764,105102,202850,8143,,67Sig Cyg,,1.75128820677195,-0.485738891634166,4.22,0.098
114362,114724,219215,8834,,90Phi Aqr,,4.74029276889102,-0.699291163531291,4.22,1.545
1595,1599,1581,77,Gl 17,Zet Tuc,,1.90220287313376,0.653044399102415,4.23,0.576
37522,37629,62044,2973,,75Sig Gem,,4.90474948354089,0.378232035563365,4.23,1.118
64189,64394,114710,4983,Gl 502,43Bet Com,,1.71741595064952,-0.377565029310282,4.23,0.572
66941,67153,119756,5168,Gl 525.1,1    Cen,,4.67082044808351,-1.15661067459296,4.23,0.39
68302,68520,122408,5264,,93Tau Vir,,4.89684312985482,-0.738253399869891,4.23,0.121
78861,79101,145389,6023,,11Phi Her,,2.00819756909209,0.987533858488352,4.23,-0.045
81602,81852,149324,6163,,Bet Aps,,2.81103828856736,0.7923743560285,4.23,1.06
93530,93825,177474,7226,Gl 743.1A,Gam CrA,,0.252673631745454,-0.254797061765641,4.23,0.523
106916,107259,206936,8316,,Mu  Cep,,3.9221026848798,0.253851430332662,4.23,2.242
107190,107533,207330,8335,,81Pi 2Cyg,,1.32802019195377,1.32542431810286,4.23,-0.12
5361,5372,5848,285,,,,5.00605000885043,0.65429382536766,4.24,1.213
11380,11407,15371,721,,Kap Eri,,1.26497421502603,-0.541679942578624,4.24,-0.136
12737,12770,17081,811,,89Pi  Cet,,0.793842542018919,0.482142683450154,4.24,-0.122
59816,60000,106911,4674,,Bet Cha,,1.06536896081738,0.628030954345735,4.24,-0.123
61124,61317,109358,4785,Gl 475,8Bet CVn,,1.27062615643527,-0.474204191196894,4.24,0.588
80665,80911,148703,6143,,,,4.94022976257981,-0.731534399146643,4.24,-0.168
86298,86565,160613,6581,,56Omi Ser,,6.00280577475761,1.32220746655807,4.24,0.086
114493,114855,219449,8841,Gl 893.2A,91Psi1Aqr,,1.29082757940777,-0.27631523800347,4.24,1.107
5884,5896,7788,377,Gl 55.3A,Kap Tuc,,4.52254254494252,0.039157480407853,4.25,0.48
19119,19167,25642,1261,,47Lam Per,,4.11323367058812,0.278422422807505,4.25,-0.011
21349,21402,29140,1458,,88    Tau,,4.7607059171301,-1.11353438450133,4.25,0.184
21423,21476,29094,1454,,58    Per,,5.06405001583134,1.50484665383234,4.25,1.171
23917,23972,33328,1679,,69Lam Eri,,3.79039861725482,-0.393490037025581,4.25,-0.187
40959,41075,70272,3275,,31    Lyn,,5.20382380848296,0.339912046251621,4.25,1.55
62699,62896,111968,4889,Gl 488.1,,,0.769105733559804,-0.310120087618092,4.25,0.224
70470,70692,127700,5430,,5    UMi,,3.89464872566697,-0.800111809976614,4.25,1.431
107075,107418,207260,8334,,10Nu  Cep,,5.4160627225714,0.399464083714579,4.25,0.474
5423,5434,6811,335,,42Phi And,,0.709283853226091,-0.001713382226423,4.26,0.012
8183,8198,10761,510,,110Omi Psc,,5.94435944585747,0.884479057306175,4.26,0.942
15471,15510,20794,1008,Gl 139,,82 G. Eri,4.27636767731448,0.466259350848144,4.26,0.711
16570,16611,22203,1088,,19Tau5Eri,,5.16588180496747,-0.531862416024215,4.26,-0.106
19843,19893,27290,1338,Gl 167.1,Gam Dor,,4.34535746160192,-1.01640530169693,4.26,0.312
22730,22783,30614,1542,,9Alp Cam,,2.21089242597724,0.400533511310191,4.26,-0.008
43939,44066,76756,3572,,65Alp Cnc,,0.998978354402566,-0.899056877024215,4.26,0.141
85907,86170,159433,6546,,,,4.60465120713111,-0.135681467826224,4.26,1.075
87994,88267,164668,6729,,95    Her,,2.33108555815405,0.857427154790771,4.26,0.406
108573,108917,209790,8417,,17Xi  Cep,,1.766560627837,-1.2207184745493,4.26,0.379
4896,4906,6186,294,,71Eps Psc,,5.9663523736127,-0.679221534333846,4.27,0.952
12795,12828,17094,813,Wo 9099,87Mu  Cet,,3.02335628487482,0.17969336013851,4.27,0.311
19810,19860,26912,1320,,49Mu  Tau,,3.87856480041982,0.869121435619376,4.27,-0.054
21536,21589,29388,1473,,90    Tau,,4.82881175641919,-0.801942902239464,4.27,0.122
21828,21881,29763,1497,,94Tau Tau,,2.00348783610954,-0.18471523120667,4.27,-0.112
63801,64004,113791,4942,,Xi 2Cen,,3.09658334038794,0.52061304280174,4.27,-0.182
74682,74911,135734,5683,,Mu  Lup,,3.01682083979195,-1.20316349232298,4.27,-0.086
94999,95294,181623,7343,,Bet2Sgr,,4.19393291997953,1.02705591109384,4.27,0.35
102201,102532,197964,7948,,12Gam2Del,,3.02287657014417,-0.446504530435178,4.27,1.042
115465,115830,220954,8916,,10The Psc,,1.55690685286889,0.287690640737227,4.27,1.062
20659,20711,28024,1392,,69Ups Tau,,4.46067560522587,0.882612555578519,4.28,0.263
47060,47193,81817,3751,,,,0.341349138205207,-0.594705371229787,4.28,1.488
51027,51172,90610,4104,,Alp Ant,,5.64925036180822,-0.184718758845408,4.28,1.429
85164,85423,157919,6492,,45    Oph,,2.90917500783107,-0.56798566953431,4.28,0.402
99336,99655,192696,7740,,33    Cyg,,2.41859039976683,-0.465063132579161,4.28,0.114
105175,105515,203387,8167,,32Iot Cap,,0.065365391278316,-1.12098164587491,4.28,0.888
109064,109410,210459,8454,,29Pi 2Peg,,0.382993666757451,-0.233056657887986,4.28,0.471
113770,114131,218227,8787,,The Gru,,2.02929243779406,0.963146726925725,4.28,0.423
16811,16852,22484,1101,Gl 147,10    Tau,,4.52045880978299,-1.36916635980684,4.29,0.575
24785,24845,34816,1756,,6Lam Lep,,5.21553781122248,-0.894748483525066,4.29,-0.235
52003,52154,92449,4180,,,,3.13996856354983,0.172713490522799,4.29,1.025
57763,57936,103192,4552,,Bet Hya,,0.696228712870104,-0.241887014078305,4.29,-0.1
76819,77055,142105,5903,,16Zet UMi,,1.69118919794838,-0.413580525305169,4.29,0.038
80648,80894,148786,6147,,8Phi Oph,,1.11181454443326,-1.24665575585127,4.29,0.924
108793,109139,209819,8418,,33Iot Aqr,,4.7820516237894,-1.01472525702056,4.29,-0.075
110841,111188,213398,8576,,17Bet PsA,,4.85806091154728,0.544371793824394,4.29,0.011
116265,116631,222173,8965,,17Iot And,,2.26937469663719,0.0191174182475,4.29,-0.083
4567,4577,5737,280,,Alp Scl,,5.92020646601608,-0.142774027461219,4.3,-0.154
11457,11484,15318,718,,73Xi 2Cet,,0.939008890822294,-1.32960215203189,4.3,-0.053
17489,17531,23338,1145,,19    Tau,,3.23991571590121,-0.112036082131935,4.3,-0.11
17757,17797,24071,1189,,,,2.93477234271594,-0.203865880555324,4.3,-0.038
20597,20648,27962,1389,,68Del3Tau,,6.10491180621874,0.27275381183024,4.3,0.049
28333,28404,40239,2091,,35Pi  Aur,,1.6265252246264,-1.2858262439274,4.3,1.701
42680,42799,74280,3454,,7Eta Hya,,0.321814341681248,-0.688104827375333,4.3,-0.192
53262,53417,94601,4259,,54    Leo,,2.03346783582075,-0.729880786366285,4.3,0.016
56478,56647,100920,4471,,91Ups Leo,,1.60160648605199,-0.871791185450983,4.3,0.983
57496,57669,102776,4537,,,,3.64701082073481,0.996901835074375,4.3,-0.149
60983,61174,109085,4775,Gl 471.2,8Eta Crv,,3.46243927897826,0.795512783379435,4.3,0.388
69846,70069,125288,5358,,,,0.929086175246354,-0.610315986777616,4.3,0.082
99706,100027,192876,7747,,5Alp1Cap,,2.45153127718027,0.414939020029146,4.3,0.928
42449,42568,74375,3457,,,,5.13435352633624,0.526881523260118,4.31,-0.117
70415,70638,124882,5339,,Del Oct,,2.5685446980263,1.1890930367365,4.31,1.3
75182,75411,137391,5733,NN 3903A,51Mu 1Boo,,2.72367186686533,0.774829355683051,4.31,0.309
78750,78990,144608,5997,,10Ome2Sco,,2.0417967697733,-0.876922510749476,4.31,0.831
101519,101847,196574,7884,,71    Aql,,3.83533403630688,-0.674245946850444,4.31,0.949
16785,16826,22192,1087,,37Psi Per,,5.69390442756985,0.128431768260755,4.32,-0.058
21710,21763,29755,1496,,54    Eri,,6.11725235511136,-0.637538243657666,4.32,1.599
25880,25945,36389,1845,,119    Tau,,1.24663537618346,0.847705630795065,4.32,2.06
29623,29696,43039,2219,,44Kap Aur,,3.28720041536409,0.117241399694831,4.32,1.021
42948,43067,74918,3484,,12    Hya,,2.40949110227583,-0.287406668938606,4.32,0.9
46617,46750,82308,3773,,4Lam Leo,,4.96121386413982,-0.499806450370579,4.32,1.541
58583,58758,104671,4599,,The1Cru,,4.06082858598767,-0.511065627713655,4.32,0.28
64037,64241,114378,4968,Gl 501A,42Alp Com,,6.00862314881928,0.392314604198155,4.32,0.455
67455,67669,120709,5210,,3    Cen,,2.64035376705353,-1.01647378632188,4.32,-0.146
72456,72683,130807,5528,,Omi Lup,,1.3791107585714,0.279960425905712,4.32,-0.154
84622,84880,156928,6446,,53Nu  Ser,,0.401976812211237,-0.57099621709054,4.32,0.037
36182,36284,58972,2854,,4Gam CMi,,5.76762840978776,-0.677057045481955,4.33,1.425
62670,62867,111915,4888,,,,4.9421636462466,0.366260574771956,4.33,1.344
70353,70576,126354,5396,,Tau2Lup,,0.608153281118395,0.577553571726359,4.33,0.434
84147,84405,155885,6401,Gl 663A,36    Oph,,4.5909798428204,0.204301103233721,4.33,0.855
88589,88866,165040,6745,,Pi  Pav,,0.757355633760082,-1.16370549494062,4.33,0.228
89548,89826,168775,6872,,1Kap Lyr,,0.597705734079777,-1.06175317577042,4.33,1.162
118742,55203,98231,4375,Gl 423A,53Xi  UMa,,0.580393598375431,-0.373076567734309,4.33,0.59
2906,2912,3369,154,,29Pi  And,,1.69940654263133,-1.06556597188397,4.34,-0.123
3025,3031,3546,163,,30Eps And,,1.8602978339524,0.64534568046304,4.34,0.871
5530,5542,6961,343,,33The Cas,,1.81630524860128,0.032150381738325,4.34,0.17
27034,27100,39014,2015,,Del Dor,,3.83615362478508,-0.462228969102238,4.34,0.217
31052,31125,46328,2387,,4Xi 1CMa,,5.39104972050161,1.17639509212956,4.34,-0.245
40773,40888,71701,3340,,The Cha,,2.00472752301206,0.70080005152855,4.34,1.161
45365,45496,80230,3696,,,,1.35587299348926,0.050685631094565,4.34,1.602
47042,47175,83446,3836,,,,3.28383705665882,0.300295025972406,4.34,0.173
68305,68523,122223,5260,,Ups2Cen,,1.1670993815228,-0.95290053644423,4.34,0.598
76317,76552,139127,5797,,Ome Lup,,5.89618119796531,-1.22926370026479,4.34,1.412
85096,85355,157999,6498,,49Sig Oph,,6.27071215291073,-1.25651127333275,4.34,1.48
91684,91971,173648,7056,,6Zet1Lyr,,1.87671517828951,0.311241565673047,4.34,0.192
91874,92161,173880,7069,,111    Her,,1.65033449226021,-0.960210553504244,4.34,0.148
107005,107348,206859,8313,,9    Peg,,1.02961103834043,-0.015125404699871,4.34,1.161
110675,111022,213310,8572,,5    Lac,,1.88740354668568,0.516894189433902,4.34,1.679
14802,14838,19787,951,,57Del Ari,,5.11975062207976,0.67789031384696,4.35,1.033
22456,22509,30739,1544,,2Pi 2Ori,,4.08652186912937,0.931455331837749,4.35,0.01
31330,31407,47306,2435,,,,4.67635938542056,-0.196209897555324,4.35,-0.021
33362,33449,50522,2560,,15    Lyn,,6.03664348310554,-0.01806234390151,4.35,0.85
39681,39794,68520,3223,,Eps Vol,,2.39703036463783,0.036292537006844,4.35,-0.113
43113,43234,75137,3492,,13Rho Hya,,2.23777449005812,-0.155008374398924,4.35,-0.044
60554,60742,108381,4737,,15Gam Com,,5.45189597764231,-0.240326060687004,4.35,1.128
74628,74857,135758,5686,,2    Lup,,4.83502409683874,0.270826146519789,4.35,1.1
85560,85822,166205,6789,,23Del UMi,,5.07369764300539,0.469920703887258,4.35,0.021
89819,90098,168339,6855,,Xi  Pav,,2.72333942010827,-1.34697477778775,4.35,1.462
94418,94713,180809,7314,,21The Lyr,,2.72138719887254,-0.786775779138022,4.35,1.258
107037,107380,206742,8305,,9Iot PsA,,5.12293054353388,-0.35827204890727,4.35,-0.053
2478,2484,2884,126,,Bet1Tuc,,1.03471049576793,0.565167369310191,4.36,-0.064
3398,3405,4150,191,,Eta Phe,,2.697298479347,-0.254569090107082,4.36,0.024
10300,10324,13611,649,,65Xi 1Cet,,2.93544331605216,0.431550730750842,4.36,0.878
16294,16335,21552,1052,,35Sig Per,,4.28520752029647,0.347002715050251,4.36,1.367
18990,19038,25604,1256,,37    Tau,,0.413884337113387,-0.84169585402549,4.36,1.064
22648,22701,31109,1560,,61Ome Eri,,3.01840663892152,-1.02184929375331,4.36,0.257
24270,24327,33949,1705,,4Kap Lep,,0.721945546547011,-0.529452872659656,4.36,-0.094
28127,28199,40494,2106,,Gam Col,,1.26407263830478,-0.847580601720321,4.36,-0.165
33260,33347,51309,2596,,20Iot CMa,,0.854276353330286,0.240485204330481,4.36,-0.063
39750,39863,67594,3188,,29Zet Mon,,4.76353675973376,0.749687160430515,4.36,0.97
68642,68862,122980,5285,,Chi Cen,,5.72471296729247,-0.250250664242114,4.36,-0.198
96165,96468,184930,7447,,41Iot Aql,,5.54214763647858,1.3644401145228,4.36,-0.079
154,154,224935,9089,,30    Psc,,5.62459544270763,0.140184957507362,4.37,1.631
29734,29807,43785,2256,,Kap Col,,5.7691750135812,-0.374224406372314,4.37,0.978
35317,35415,57061,2782,,30Tau CMa,,4.55392401139022,0.554860906372591,4.37,-0.132
53618,53773,95370,4293,,,,1.13106199386908,-1.26736210073815,4.37,0.116
88610,88886,166182,6787,,102    Her,,0.736376293956244,1.00397415409794,4.37,-0.164
98101,98412,189103,7623,,The1Sgr,,5.05992817324997,-0.009832079801554,4.37,-0.15
64034,64238,114330,4963,,51The Vir,,5.20221428118812,-0.659787196779529,4.38,-0.008
98939,99255,192907,7750,,1Kap Cep,,1.61546761759865,1.08582629373038,4.38,-0.046
115304,115669,220704,8906,,99    Aqr,,4.84928285427565,1.02600100828506,4.38,1.46
115865,116231,221507,8937,,Bet Scl,,0.749466011552211,-1.32851717867694,4.38,-0.095
8818,8837,11695,555,,Psi Phe,,2.32592678025144,0.880897916672369,4.39,1.597
17842,17884,23475,1155,,,,6.11230031206086,-0.87177385301407,4.39,1.87
26111,26176,36822,1876,,37Phi1Ori,,3.46762740796746,0.047196468696024,4.39,-0.157
27844,27913,39587,2047,Gl 222A,54Chi1Ori,,5.35295516149813,0.996144177467147,4.39,0.594
30346,30419,44769,2298,,8Eps Mon,,1.36001606977734,-0.333029897256744,4.39,0.215
39200,39311,66141,3145,,,,1.22158899507255,-0.253856475887531,4.39,1.252
49496,49637,87837,3980,,31    Leo,,1.7132571345238,0.741570795260386,4.39,1.448
73392,73620,133165,5601,,110    Vir,,4.54943465321663,-0.263459335993985,4.39,1.026
82421,82673,152614,6281,,25Iot Oph,,2.05477894766935,0.585287081631885,4.39,-0.088
84636,84893,156897,6445,Gl 670A,40Xi  Oph,,4.27757140960594,-0.368490188315879,4.39,0.394
96450,96757,185758,7479,,5Alp Sge,,6.07465092409968,-0.709464731376607,4.39,0.777
96530,96837,185958,7488,,6Bet Sge,,2.71475676024475,0.367294787204652,4.39,1.041
104979,105319,202730,8140,Wo 9733A,The Ind,,0.748370734092921,1.02911747642751,4.39,0.191
4453,4463,5516,271,,38Eta And,,5.67907314706869,1.05970702895103,4.4,0.94
37962,38070,63462,3034,,Omi Pup,,6.02746850447346,0.267495652604751,4.4,-0.07
39793,39906,67797,3192,,16    Pup,,2.2702581897259,0.983778181264594,4.4,-0.16
92723,93015,174694,7107,,Kap Pav,,4.43435343266935,-0.12324036158218,4.4,0.53
108086,108431,208450,8368,,Del Ind,,6.02742498818621,-1.26613780772544,4.4,0.297
32675,32761,50337,2554,,,,2.49429276502056,-0.134852928559063,4.41,0.899
34601,34693,54719,2697,,46Tau Gem,,5.68391939925265,0.349201772702513,4.41,1.261
70077,70300,125823,5378,,,,1.12277192216729,-0.059219193517321,4.41,-0.185
85433,85693,158899,6526,,76Lam Her,,0.038697580681423,-1.25067034231274,4.41,1.434
87726,87998,164136,6707,,94Nu  Her,,5.81612689183526,-0.992297561267995,4.41,0.38
104800,105138,202904,8146,,66Ups Cyg,,1.24106197518375,-0.457413292610329,4.41,-0.103
113861,114222,218658,8819,,33Pi  Cep,,3.50320366522239,-0.996624188035175,4.41,0.802
114670,115033,219688,8858,,93Psi2Aqr,,2.07868039465591,0.535430201411145,4.41,-0.144
114740,115102,219784,8863,Wo 9821,Gam Scl,,4.71352877102924,0.610564605375241,4.41,1.109
28966,29038,41753,2159,,67Nu  Ori,,1.45947965583198,-0.336572945898491,4.42,-0.164
31620,31700,47442,2443,,8Nu 3CMa,,5.93225273896583,-0.567221596716405,4.42,1.137
34828,34922,56096,2748,,,,2.7220331614,0.111199302878947,4.42,1.331
34887,34981,56014,2745,,27    CMa,,3.13800658224303,-0.336881566346646,4.42,-0.17
40211,40326,69142,3243,,,,5.87309069627337,0.973888252008041,4.42,1.17
53798,53954,95608,4300,,60    Leo,,4.0357669491767,-1.00373507012444,4.42,0.053
72345,72571,130694,5526,,58    Hya,,5.83423568983097,-0.800757273512194,4.42,1.366
77022,77257,141004,5868,Gl 598,27Lam Ser,,4.89503973330023,0.833831810817905,4.42,0.604
88018,88290,164577,6723,,68    Oph,,4.07686056187382,-0.408890505795894,4.42,0.046
110192,110538,212496,8538,,3Bet Lac,,4.13965760943042,-0.670148949917584,4.42,1.015
115258,115623,220657,8905,,68Ups Peg,,0.670513618959976,-1.13367362805163,4.42,0.617
17551,17593,23614,1162,,26Pi  Eri,,5.06875317574874,0.814393966321602,4.43,1.604
19799,19849,26965,1325,Gl 166A,40Omi2Eri,,1.59036635256875,-0.029669650918508,4.43,0.82
22987,23040,31278,1568,,7    Cam,,3.70125147216692,0.65278630836108,4.43,-0.017
94186,94481,180163,7298,,20Eta Lyr,,2.42319015756684,-0.734698172952859,4.43,-0.15
98375,98688,189763,7650,,62    Sgr,,6.16658447782595,-0.259579770935947,4.43,1.64
100260,100587,194317,7806,,39    Cyg,,0.474262788113816,1.16495279341088,4.43,1.331
101950,102281,197461,7928,,11Del Del,,4.43967555582193,0.012261969232665,4.43,0.302
102293,102624,198026,7951,,3    Aqr,,2.82220356314518,-0.442042015498398,4.43,1.639
1169,1170,1038,48,,7    Cet,,3.58554545531475,-1.22301693476838,4.44,1.64
3778,3786,4656,224,,63Del Psc,,1.80364078163645,0.49805261340054,4.44,1.5
19871,19921,27442,1355,Gl 167.3,Eps Ret,,5.04109921711805,-0.499648834375788,4.44,1.078
21717,21770,29875,1502,Gl 174.1A,Alp Cae,,2.19876656953422,-0.812087507102606,4.44,0.342
29987,30060,43378,2238,,2    Lyn,,0.42702889437433,-0.468428463936594,4.44,0.032
36689,36795,60532,2906,Gl 279,,,3.24097467264157,1.29154990828953,4.44,0.521
39978,40091,68553,3225,,,,6.22218883004963,-0.349099378756794,4.44,1.59
40591,40706,70060,3270,GJ 1109,,,3.60242472136966,-0.218948968099596,4.44,0.222
70895,71121,127381,5425,,Sig Lup,,4.80399251293906,0.265381926553857,4.44,-0.177
95473,95771,183439,7405,,6Alp Vul,,3.30211601299287,1.3214402213789,4.44,1.502
7869,7884,10380,489,,106Nu  Psc,,3.90842529463856,-1.507341338,4.45,1.347
13114,13147,17652,841,,Bet For,,2.88396656809988,-0.62227103618602,4.45,0.981
24187,24244,33802,1696,,3Iot Lep,,0.862865291350047,1.1655700479175,4.45,-0.099
29353,29426,42560,2199,,70Xi  Ori,,0.027561565096754,0.341911093160261,4.45,-0.18
42283,42402,73471,3418,,5Sig Hya,,1.22753060443171,-0.368397742182186,4.45,1.216
44064,44191,77258,3591,,,,1.08456650075542,-0.949876780231982,4.45,0.646
51700,51849,91942,4159,,,,2.03616487127173,-1.10242963070691,4.45,1.604
52481,52633,93845,4234,,Del2Cha,,4.32815919461297,-0.793531976551945,4.45,-0.188
54921,55084,98058,4368,,74Phi Leo,,1.03353113230371,-0.286656712496662,4.45,0.21
80729,80975,148898,6153,,9Ome Oph,,4.94681282820758,0.818574174581629,4.45,0.13
94352,94648,181984,7352,,60Tau Dra,,4.9115069091439,-1.05210759878831,4.45,1.257
95927,96229,184406,7429,Wo 9661,38Mu  Aql,,0.892750840355778,0.801681894893555,4.45,1.176
11542,11569,15089,707,,Iot Cas,,3.05632127666496,0.206792486253182,4.46,0.153
18210,18255,24554,1211,,32    Eri,,2.86120531582493,0.160317998208769,4.46,0.672
24274,24331,33856,1698,,17Rho Ori,,1.95416235564285,0.930189609187819,4.46,1.166
44773,44901,78209,3619,NN 3534,15    UMa,,3.25438102890451,-1.09743301234746,4.46,0.288
54522,54682,97277,4343,Gl 416.1,11Bet Crt,,4.00785992155121,0.96294978362796,4.46,0.025
58994,59173,105382,4618,,,,5.04396441349968,-0.140829123069075,4.46,-0.163
80339,80582,147971,6115,,Eps Nor,,0.301961947215527,0.086208124866873,4.46,-0.07
112588,112948,216336,8695,Wo 9800A,22Gam PsA,,6.20279034236674,0.015884007614063,4.46,-0.037
12810,12843,17206,818,Gl 111,1Tau1Eri,,5.25849467651284,0.401749076827599,4.47,0.481
15510,15549,20644,999,,,,4.28124295551539,0.550079377554318,4.47,1.555
23069,23123,31767,1601,,10Pi 6Ori,,6.1438190260413,-0.577350103932555,4.47,1.369
